city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Porto Alegre,4314902.0,2021-10-31,202144,1488252.0,1483771.0,False,False,170958,11487.1675,2021-10-31,0.0334,5712,600,city,RS,62,4
Porto Alegre,4314902.0,2021-11-01,202144,1488252.0,1483771.0,False,False,170979,11488.57855,2021-11-01,0.0334,5713,601,city,RS,21,1
Porto Alegre,4314902.0,2021-11-02,202144,1488252.0,1483771.0,False,False,171012,11490.79591,2021-11-02,0.0334,5717,602,city,RS,33,4
Porto Alegre,4314902.0,2021-11-03,202144,1488252.0,1483771.0,False,False,171039,11492.61012,2021-11-03,0.0334,5718,603,city,RS,27,1
Porto Alegre,4314902.0,2021-11-04,202144,1488252.0,1483771.0,False,False,171046,11493.08047,2021-11-04,0.0334,5721,604,city,RS,7,3
Porto Alegre,4314902.0,2021-11-05,202144,1488252.0,1483771.0,False,False,171106,11497.11205,2021-11-05,0.0335,5725,605,city,RS,60,4
Porto Alegre,4314902.0,2021-11-06,202144,1488252.0,1483771.0,False,False,171177,11501.88275,2021-11-06,0.0335,5727,606,city,RS,71,2
Porto Alegre,4314902.0,2021-11-07,202145,1488252.0,1483771.0,False,False,171208,11503.96573,2021-11-07,0.0335,5729,607,city,RS,31,2
Porto Alegre,4314902.0,2021-11-08,202145,1488252.0,1483771.0,False,False,171235,11505.77994,2021-11-08,0.0335,5729,608,city,RS,27,0
Porto Alegre,4314902.0,2021-11-09,202145,1488252.0,1483771.0,False,False,171279,11508.73642,2021-11-09,0.0335,5738,609,city,RS,44,9
Porto Alegre,4314902.0,2021-11-10,202145,1488252.0,1483771.0,False,False,171315,11511.15537,2021-11-10,0.0335,5742,610,city,RS,36,4
Porto Alegre,4314902.0,2021-11-11,202145,1488252.0,1483771.0,False,False,171362,11514.31344,2021-11-11,0.0335,5745,611,city,RS,47,3
Porto Alegre,4314902.0,2021-11-12,202145,1488252.0,1483771.0,False,False,171401,11516.93396,2021-11-12,0.0335,5748,612,city,RS,39,3
Porto Alegre,4314902.0,2021-11-13,202145,1488252.0,1483771.0,False,False,171450,11520.22641,2021-11-13,0.0335,5750,613,city,RS,49,2
Porto Alegre,4314902.0,2021-11-14,202146,1488252.0,1483771.0,False,False,171465,11521.23431,2021-11-14,0.0335,5751,614,city,RS,15,1
Porto Alegre,4314902.0,2021-11-15,202146,1488252.0,1483771.0,False,False,171482,11522.37659,2021-11-15,0.0335,5751,615,city,RS,17,0
Porto Alegre,4314902.0,2021-11-16,202146,1488252.0,1483771.0,False,False,171498,11523.45167,2021-11-16,0.0335,5751,616,city,RS,16,0
Porto Alegre,4314902.0,2021-11-17,202146,1488252.0,1483771.0,False,False,171534,11525.87062,2021-11-17,0.0336,5757,617,city,RS,36,6
Porto Alegre,4314902.0,2021-11-18,202146,1488252.0,1483771.0,False,True,171534,11525.87062,2021-11-17,0.0336,5757,618,city,RS,0,0
Porto Alegre,4314902.0,2021-11-19,202146,1488252.0,1483771.0,False,False,171612,11531.11167,2021-11-19,0.0336,5759,619,city,RS,78,2
Porto Alegre,4314902.0,2021-11-20,202146,1488252.0,1483771.0,False,False,171642,11533.12745,2021-11-20,0.0336,5762,620,city,RS,30,3
Porto Alegre,4314902.0,2021-11-21,202147,1488252.0,1483771.0,False,False,171662,11534.47131,2021-11-21,0.0336,5765,621,city,RS,20,3
Porto Alegre,4314902.0,2021-11-22,202147,1488252.0,1483771.0,False,False,171634,11532.58991,2021-11-22,0.0336,5765,622,city,RS,-28,0
Porto Alegre,4314902.0,2021-11-23,202147,1488252.0,1483771.0,False,False,171483,11522.44378,2021-11-23,0.0337,5771,623,city,RS,-151,6
Porto Alegre,4314902.0,2021-11-24,202147,1488252.0,1483771.0,False,False,171522,11525.0643,2021-11-24,0.0337,5774,624,city,RS,39,3
Porto Alegre,4314902.0,2021-11-25,202147,1488252.0,1483771.0,False,False,171566,11528.02079,2021-11-25,0.0337,5779,625,city,RS,44,5
Porto Alegre,4314902.0,2021-11-26,202147,1488252.0,1483771.0,False,False,171610,11530.97728,2021-11-26,0.0337,5783,626,city,RS,44,4
Porto Alegre,4314902.0,2021-11-27,202147,1488252.0,1483771.0,False,False,171647,11533.46342,2021-11-27,0.0337,5791,627,city,RS,37,8
Porto Alegre,4314902.0,2021-11-28,202148,1488252.0,1483771.0,False,True,171647,11533.46342,2021-11-27,0.0337,5791,628,city,RS,0,0
Porto Alegre,4314902.0,2021-11-29,202148,1488252.0,1483771.0,False,False,171704,11537.29342,2021-11-29,0.0337,5791,629,city,RS,57,0
Porto Alegre,4314902.0,2021-11-30,202148,1488252.0,1483771.0,False,False,171731,11539.10762,2021-11-30,0.0337,5793,630,city,RS,27,2
Porto Alegre,4314902.0,2021-12-01,202148,1488252.0,1483771.0,False,False,171781,11542.46727,2021-12-01,0.0337,5794,631,city,RS,50,1
Porto Alegre,4314902.0,2021-12-02,202148,1488252.0,1483771.0,False,False,171824,11545.35657,2021-12-02,0.0337,5796,632,city,RS,43,2
Porto Alegre,4314902.0,2021-12-03,202148,1488252.0,1483771.0,False,False,171865,11548.11148,2021-12-03,0.0337,5800,633,city,RS,41,4
Porto Alegre,4314902.0,2021-12-04,202148,1488252.0,1483771.0,False,False,171917,11551.60551,2021-12-04,0.0338,5803,634,city,RS,52,3
Porto Alegre,4314902.0,2021-12-05,202149,1488252.0,1483771.0,False,False,171957,11554.29322,2021-12-05,0.0337,5803,635,city,RS,40,0
Porto Alegre,4314902.0,2021-12-06,202149,1488252.0,1483771.0,False,True,171957,11554.29322,2021-12-05,0.0337,5803,636,city,RS,0,0
Porto Alegre,4314902.0,2021-12-07,202149,1488252.0,1483771.0,False,False,172030,11559.19831,2021-12-07,0.0337,5805,637,city,RS,73,2
Porto Alegre,4314902.0,2021-12-08,202149,1488252.0,1483771.0,False,False,172083,11562.75953,2021-12-08,0.0337,5805,638,city,RS,53,0
Porto Alegre,4314902.0,2021-12-09,202149,1488252.0,1483771.0,False,False,172118,11565.11128,2021-12-09,0.0337,5807,639,city,RS,35,2
Porto Alegre,4314902.0,2021-12-10,202149,1488252.0,1483771.0,False,False,172168,11568.47093,2021-12-10,0.0337,5806,640,city,RS,50,-1
Porto Alegre,4314902.0,2021-12-11,202149,1488252.0,1483771.0,False,True,172168,11568.47093,2021-12-10,0.0337,5806,641,city,RS,0,0
Porto Alegre,4314902.0,2021-12-12,202150,1488252.0,1483771.0,False,True,172168,11568.47093,2021-12-10,0.0337,5806,642,city,RS,0,0
Porto Alegre,4314902.0,2021-12-13,202150,1488252.0,1483771.0,False,True,172168,11568.47093,2021-12-10,0.0337,5806,643,city,RS,0,0
Porto Alegre,4314902.0,2021-12-14,202150,1488252.0,1483771.0,False,False,172190,11569.94918,2021-12-14,0.0337,5807,644,city,RS,22,1
Porto Alegre,4314902.0,2021-12-15,202150,1488252.0,1483771.0,False,False,172194,11570.21795,2021-12-15,0.0337,5811,645,city,RS,4,4
Porto Alegre,4314902.0,2021-12-16,202150,1488252.0,1483771.0,False,False,172211,11571.36023,2021-12-16,0.0337,5812,646,city,RS,17,1
Porto Alegre,4314902.0,2021-12-17,202150,1488252.0,1483771.0,False,False,172234,11572.90566,2021-12-17,0.0338,5815,647,city,RS,23,3
Porto Alegre,4314902.0,2021-12-18,202150,1488252.0,1483771.0,False,False,172245,11573.64479,2021-12-18,0.0338,5817,648,city,RS,11,2
Porto Alegre,4314902.0,2021-12-19,202151,1488252.0,1483771.0,False,True,172245,11573.64479,2021-12-18,0.0338,5817,649,city,RS,0,0
Porto Alegre,4314902.0,2021-12-20,202151,1488252.0,1483771.0,False,False,172263,11574.85426,2021-12-20,0.0338,5817,650,city,RS,18,0
Porto Alegre,4314902.0,2021-12-21,202151,1488252.0,1483771.0,False,False,172285,11576.3325,2021-12-21,0.0338,5818,651,city,RS,22,1
Porto Alegre,4314902.0,2021-12-22,202151,1488252.0,1483771.0,False,False,172294,11576.93724,2021-12-22,0.0338,5818,652,city,RS,9,0
Porto Alegre,4314902.0,2021-12-23,202151,1488252.0,1483771.0,False,False,172314,11578.2811,2021-12-23,0.0338,5819,653,city,RS,20,1
Porto Alegre,4314902.0,2021-12-24,202151,1488252.0,1483771.0,False,False,172327,11579.15461,2021-12-24,0.0338,5820,654,city,RS,13,1
Porto Alegre,4314902.0,2021-12-25,202151,1488252.0,1483771.0,False,True,172327,11579.15461,2021-12-24,0.0338,5820,655,city,RS,0,0
Porto Alegre,4314902.0,2021-12-26,202152,1488252.0,1483771.0,False,True,172327,11579.15461,2021-12-24,0.0338,5820,656,city,RS,0,0
Porto Alegre,4314902.0,2021-12-27,202152,1488252.0,1483771.0,False,False,172463,11588.29284,2021-12-27,0.0337,5820,657,city,RS,136,0
Porto Alegre,4314902.0,2021-12-28,202152,1488252.0,1483771.0,False,False,172550,11594.13863,2021-12-28,0.0337,5823,658,city,RS,87,3
Porto Alegre,4314902.0,2021-12-29,202152,1488252.0,1483771.0,False,False,172697,11604.01599,2021-12-29,0.0337,5827,659,city,RS,147,4
Porto Alegre,4314902.0,2021-12-30,202152,1488252.0,1483771.0,False,False,172812,11611.74317,2021-12-30,0.0337,5827,660,city,RS,115,0
Porto Alegre,4314902.0,2021-12-31,202152,1488252.0,1483771.0,False,False,172971,11622.42685,2021-12-31,0.0337,5828,661,city,RS,159,1
Porto Alegre,4314902.0,2022-01-01,202152,1488252.0,1483771.0,False,True,172971,11622.42685,2021-12-31,0.0337,5828,662,city,RS,0,0
Porto Alegre,4314902.0,2022-01-02,202201,1488252.0,1483771.0,False,True,172971,11622.42685,2021-12-31,0.0337,5828,663,city,RS,0,0
Porto Alegre,4314902.0,2022-01-03,202201,1488252.0,1483771.0,False,True,172971,11622.42685,2021-12-31,0.0337,5828,664,city,RS,0,0
Porto Alegre,4314902.0,2022-01-04,202201,1488252.0,1483771.0,False,False,173424,11652.86524,2022-01-04,0.0336,5826,665,city,RS,453,-2
Porto Alegre,4314902.0,2022-01-05,202201,1488252.0,1483771.0,False,False,173784,11677.05469,2022-01-05,0.0335,5828,666,city,RS,360,2
Porto Alegre,4314902.0,2022-01-06,202201,1488252.0,1483771.0,False,False,174357,11715.55624,2022-01-06,0.0334,5829,667,city,RS,573,1
Porto Alegre,4314902.0,2022-01-07,202201,1488252.0,1483771.0,False,False,175104,11765.74935,2022-01-07,0.0333,5828,668,city,RS,747,-1
Porto Alegre,4314902.0,2022-01-08,202201,1488252.0,1483771.0,False,False,176176,11837.78016,2022-01-08,0.0331,5828,669,city,RS,1072,0
Porto Alegre,4314902.0,2022-01-09,202202,1488252.0,1483771.0,False,True,176176,11837.78016,2022-01-08,0.0331,5828,670,city,RS,0,0
Porto Alegre,4314902.0,2022-01-10,202202,1488252.0,1483771.0,False,True,176176,11837.78016,2022-01-08,0.0331,5828,671,city,RS,0,0
Porto Alegre,4314902.0,2022-01-11,202202,1488252.0,1483771.0,False,False,178542,11996.75861,2022-01-11,0.0327,5831,672,city,RS,2366,3
Porto Alegre,4314902.0,2022-01-12,202202,1488252.0,1483771.0,False,False,180193,12107.69413,2022-01-12,0.0324,5832,673,city,RS,1651,1
Porto Alegre,4314902.0,2022-01-13,202202,1488252.0,1483771.0,False,False,182176,12240.93769,2022-01-13,0.032,5833,674,city,RS,1983,1
Porto Alegre,4314902.0,2022-01-14,202202,1488252.0,1483771.0,False,False,184663,12408.04649,2022-01-14,0.0316,5834,675,city,RS,2487,1
Porto Alegre,4314902.0,2022-01-15,202202,1488252.0,1483771.0,False,True,184663,12408.04649,2022-01-14,0.0316,5834,676,city,RS,0,0
Porto Alegre,4314902.0,2022-01-16,202203,1488252.0,1483771.0,False,True,184663,12408.04649,2022-01-14,0.0316,5834,677,city,RS,0,0
Porto Alegre,4314902.0,2022-01-17,202203,1488252.0,1483771.0,False,False,186040,12500.57114,2022-01-17,0.0314,5838,678,city,RS,1377,4
Porto Alegre,4314902.0,2022-01-18,202203,1488252.0,1483771.0,False,False,188292,12651.8896,2022-01-18,0.031,5845,679,city,RS,2252,7
Porto Alegre,4314902.0,2022-01-19,202203,1488252.0,1483771.0,False,False,191167,12845.06925,2022-01-19,0.0306,5846,680,city,RS,2875,1
Porto Alegre,4314902.0,2022-01-20,202203,1488252.0,1483771.0,False,False,193770,13019.97242,2022-01-20,0.0302,5848,681,city,RS,2603,2
Porto Alegre,4314902.0,2022-01-21,202203,1488252.0,1483771.0,False,False,196148,13179.75719,2022-01-21,0.0298,5853,682,city,RS,2378,5
Porto Alegre,4314902.0,2022-01-22,202203,1488252.0,1483771.0,False,True,196148,13179.75719,2022-01-21,0.0298,5853,683,city,RS,0,0
Porto Alegre,4314902.0,2022-01-23,202204,1488252.0,1483771.0,False,True,196148,13179.75719,2022-01-21,0.0298,5853,684,city,RS,0,0
Porto Alegre,4314902.0,2022-01-24,202204,1488252.0,1483771.0,False,False,200133,13447.52098,2022-01-24,0.0293,5862,685,city,RS,3985,9
Porto Alegre,4314902.0,2022-01-25,202204,1488252.0,1483771.0,False,False,202684,13618.93013,2022-01-25,0.029,5868,686,city,RS,2551,6
Porto Alegre,4314902.0,2022-01-26,202204,1488252.0,1483771.0,False,False,205154,13784.89664,2022-01-26,0.0287,5879,687,city,RS,2470,11
Porto Alegre,4314902.0,2022-01-27,202204,1488252.0,1483771.0,False,False,207779,13961.27806,2022-01-27,0.0283,5882,688,city,RS,2625,3
Porto Alegre,4314902.0,2022-01-28,202204,1488252.0,1483771.0,False,False,210358,14134.56861,2022-01-28,0.028,5884,689,city,RS,2579,2
Porto Alegre,4314902.0,2022-01-29,202204,1488252.0,1483771.0,False,False,212881,14304.09635,2022-01-29,0.0277,5888,690,city,RS,2523,4
Porto Alegre,4314902.0,2022-01-30,202205,1488252.0,1483771.0,False,False,213482,14344.4793,2022-01-30,0.0276,5891,691,city,RS,601,3
Porto Alegre,4314902.0,2022-01-31,202205,1488252.0,1483771.0,False,False,213921,14373.97699,2022-01-31,0.0275,5892,692,city,RS,439,1
Porto Alegre,4314902.0,2022-02-01,202205,1488252.0,1483771.0,False,False,213945,14375.58962,2022-02-01,0.0276,5901,693,city,RS,24,9
Porto Alegre,4314902.0,2022-02-02,202205,1488252.0,1483771.0,False,False,216341,14536.58386,2022-02-02,0.0273,5907,694,city,RS,2396,6
Porto Alegre,4314902.0,2022-02-03,202205,1488252.0,1483771.0,False,False,218662,14692.53863,2022-02-03,0.027,5910,695,city,RS,2321,3
Porto Alegre,4314902.0,2022-02-04,202205,1488252.0,1483771.0,False,False,220678,14827.99956,2022-02-04,0.0268,5918,696,city,RS,2016,8
Porto Alegre,4314902.0,2022-02-05,202205,1488252.0,1483771.0,False,False,222500,14950.42506,2022-02-05,0.0266,5929,697,city,RS,1822,11
Porto Alegre,4314902.0,2022-02-06,202206,1488252.0,1483771.0,False,False,222761,14967.96241,2022-02-06,0.0266,5932,698,city,RS,261,3
Porto Alegre,4314902.0,2022-02-07,202206,1488252.0,1483771.0,False,False,223207,14997.93046,2022-02-07,0.0266,5934,699,city,RS,446,2
Porto Alegre,4314902.0,2022-02-08,202206,1488252.0,1483771.0,False,False,224784,15103.8937,2022-02-08,0.0264,5945,700,city,RS,1577,11
Porto Alegre,4314902.0,2022-02-09,202206,1488252.0,1483771.0,False,False,226156,15196.08238,2022-02-09,0.0263,5958,701,city,RS,1372,13
Porto Alegre,4314902.0,2022-02-10,202206,1488252.0,1483771.0,False,False,227404,15279.93915,2022-02-10,0.0262,5961,702,city,RS,1248,3
Porto Alegre,4314902.0,2022-02-11,202206,1488252.0,1483771.0,False,False,228592,15359.76434,2022-02-11,0.0261,5972,703,city,RS,1188,11
Porto Alegre,4314902.0,2022-02-12,202206,1488252.0,1483771.0,False,False,229755,15437.90971,2022-02-12,0.026,5985,704,city,RS,1163,13
Porto Alegre,4314902.0,2022-02-13,202207,1488252.0,1483771.0,False,False,230135,15463.44302,2022-02-13,0.026,5985,705,city,RS,380,0
Porto Alegre,4314902.0,2022-02-14,202207,1488252.0,1483771.0,False,False,230364,15478.8302,2022-02-14,0.026,5985,706,city,RS,229,0
Porto Alegre,4314902.0,2022-02-15,202207,1488252.0,1483771.0,False,False,231603,15562.08223,2022-02-15,0.0259,5993,707,city,RS,1239,8
Porto Alegre,4314902.0,2022-02-16,202207,1488252.0,1483771.0,False,False,232582,15627.8641,2022-02-16,0.0258,5996,708,city,RS,979,3
Porto Alegre,4314902.0,2022-02-17,202207,1488252.0,1483771.0,False,False,233532,15691.69737,2022-02-17,0.0257,6006,709,city,RS,950,10
Porto Alegre,4314902.0,2022-02-18,202207,1488252.0,1483771.0,False,False,234487,15755.86661,2022-02-18,0.0257,6015,710,city,RS,955,9
Porto Alegre,4314902.0,2022-02-19,202207,1488252.0,1483771.0,False,False,235281,15809.21779,2022-02-19,0.0256,6021,711,city,RS,794,6
Porto Alegre,4314902.0,2022-02-20,202208,1488252.0,1483771.0,False,True,235281,15809.21779,2022-02-19,0.0256,6021,712,city,RS,0,0
Porto Alegre,4314902.0,2022-02-21,202208,1488252.0,1483771.0,False,False,235678,15835.89338,2022-02-21,0.0256,6033,713,city,RS,397,12
Porto Alegre,4314902.0,2022-02-22,202208,1488252.0,1483771.0,False,False,236605,15898.18122,2022-02-22,0.0255,6039,714,city,RS,927,6
Porto Alegre,4314902.0,2022-02-23,202208,1488252.0,1483771.0,False,False,237261,15942.25978,2022-02-23,0.0255,6057,715,city,RS,656,18
Porto Alegre,4314902.0,2022-02-24,202208,1488252.0,1483771.0,False,False,237872,15983.31465,2022-02-24,0.0255,6075,716,city,RS,611,18
Porto Alegre,4314902.0,2022-02-25,202208,1488252.0,1483771.0,False,False,238423,16020.33795,2022-02-25,0.0255,6082,717,city,RS,551,7
Porto Alegre,4314902.0,2022-02-26,202208,1488252.0,1483771.0,False,False,238929,16054.33757,2022-02-26,0.0255,6093,718,city,RS,506,11
Porto Alegre,4314902.0,2022-02-27,202209,1488252.0,1483771.0,False,True,238929,16054.33757,2022-02-26,0.0255,6093,719,city,RS,0,0
Porto Alegre,4314902.0,2022-02-28,202209,1488252.0,1483771.0,False,True,238929,16054.33757,2022-02-26,0.0255,6093,720,city,RS,0,0
Porto Alegre,4314902.0,2022-03-01,202209,1488252.0,1483771.0,False,True,238929,16054.33757,2022-02-26,0.0255,6093,721,city,RS,0,0
Porto Alegre,4314902.0,2022-03-02,202209,1488252.0,1483771.0,False,False,239727,16107.95752,2022-03-02,0.0254,6098,722,city,RS,798,5
Porto Alegre,4314902.0,2022-03-03,202209,1488252.0,1483771.0,False,False,240229,16141.68837,2022-03-03,0.0254,6106,723,city,RS,502,8
Porto Alegre,4314902.0,2022-03-04,202209,1488252.0,1483771.0,False,False,240669,16171.25326,2022-03-04,0.0254,6119,724,city,RS,440,13
Porto Alegre,4314902.0,2022-03-05,202209,1488252.0,1483771.0,False,False,241030,16195.5099,2022-03-05,0.0254,6124,725,city,RS,361,5
Porto Alegre,4314902.0,2022-03-06,202210,1488252.0,1483771.0,False,False,241119,16201.49007,2022-03-06,0.0254,6124,726,city,RS,89,0
Porto Alegre,4314902.0,2022-03-07,202210,1488252.0,1483771.0,False,False,241231,16209.01568,2022-03-07,0.0254,6123,727,city,RS,112,-1
Porto Alegre,4314902.0,2022-03-08,202210,1488252.0,1483771.0,False,False,241577,16232.26443,2022-03-08,0.0254,6128,728,city,RS,346,5
Porto Alegre,4314902.0,2022-03-09,202210,1488252.0,1483771.0,False,False,241827,16249.06266,2022-03-09,0.0254,6140,729,city,RS,250,12
Porto Alegre,4314902.0,2022-03-10,202210,1488252.0,1483771.0,False,False,242052,16264.18107,2022-03-10,0.0254,6145,730,city,RS,225,5
Porto Alegre,4314902.0,2022-03-11,202210,1488252.0,1483771.0,False,False,242276,16279.23228,2022-03-11,0.0254,6147,731,city,RS,224,2
Porto Alegre,4314902.0,2022-03-12,202210,1488252.0,1483771.0,False,False,242968,16325.72978,2022-03-12,0.0253,6148,732,city,RS,692,1
Porto Alegre,4314902.0,2022-03-13,202211,1488252.0,1483771.0,False,False,243049,16331.17241,2022-03-13,0.0253,6149,733,city,RS,81,1
Porto Alegre,4314902.0,2022-03-14,202211,1488252.0,1483771.0,False,False,243114,16335.53995,2022-03-14,0.0253,6151,734,city,RS,65,2
Porto Alegre,4314902.0,2022-03-15,202211,1488252.0,1483771.0,False,False,243324,16349.65046,2022-03-15,0.0253,6156,735,city,RS,210,5
Porto Alegre,4314902.0,2022-03-16,202211,1488252.0,1483771.0,False,True,243324,16349.65046,2022-03-15,0.0253,6156,736,city,RS,0,0
Porto Alegre,4314902.0,2022-03-17,202211,1488252.0,1483771.0,False,False,243817,16382.77657,2022-03-17,0.0253,6160,737,city,RS,493,4
Porto Alegre,4314902.0,2022-03-18,202211,1488252.0,1483771.0,False,False,243932,16390.50376,2022-03-18,0.0253,6163,738,city,RS,115,3
Porto Alegre,4314902.0,2022-03-19,202211,1488252.0,1483771.0,False,True,243932,16390.50376,2022-03-18,0.0253,6163,739,city,RS,0,0
Porto Alegre,4314902.0,2022-03-20,202212,1488252.0,1483771.0,False,False,244251,16411.9383,2022-03-20,0.0253,6170,740,city,RS,319,7
Porto Alegre,4314902.0,2022-03-21,202212,1488252.0,1483771.0,False,False,244358,16419.12794,2022-03-21,0.0252,6170,741,city,RS,107,0
Porto Alegre,4314902.0,2022-03-22,202212,1488252.0,1483771.0,False,False,244563,16432.90249,2022-03-22,0.0253,6176,742,city,RS,205,6
Porto Alegre,4314902.0,2022-03-23,202212,1488252.0,1483771.0,False,False,245381,16487.8663,2022-03-23,0.0252,6178,743,city,RS,818,2
Porto Alegre,4314902.0,2022-03-24,202212,1488252.0,1483771.0,True,False,245594,16502.17839,2022-03-24,0.0252,6180,744,city,RS,213,2
Porto Alegre,4314902.0,2022-03-25,202212,1488252.0,1483771.0,False,True,245594,16502.17839,2022-03-24,0.0252,6180,745,city,RS,0,0
Porto Alegre,4314902.0,2022-03-26,202212,1488252.0,1483771.0,False,True,245594,16502.17839,2022-03-24,0.0252,6180,746,city,RS,0,0
Porto Alegre,4314902.0,2022-03-27,202213,1488252.0,1483771.0,False,True,245594,16502.17839,2022-03-24,0.0252,6180,747,city,RS,0,0
